Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,age,distance,amount_band,risk_score,risk_level
487289,2020-12-16 13:24:40,3564839259330465,fraud_Reilly and Sons,health_fitness,2.47,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,77d56075254a53858e5f61cc3325ea15,1387200280,38.095566,-122.901778,0,13,67,0.716893548610944,Low,10,Low Risk
57386,2020-07-11 12:09:15,342952484382519,"fraud_Goyette, Howell and Collier",shopping_pos,5.74,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,4cef94b68f97d12c3226fb15b8cbb9b8,1373544555,42.094221000000005,-72.73005500000001,0,12,39,0.5666972765648344,Low,10,Low Risk
292198,2020-10-09 05:34:03,4302475216404898,fraud_Schmitt Inc,gas_transport,65.54,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,1964-08-08,6b2fe5ff5f1f3e80c2af78d8cca9f768,1381296843,42.495664,-94.321012,0,5,62,0.7859723749852735,High,0,Low Risk
115507,2020-07-31 20:31:26,3521417320836166,fraud_Cruickshank-Mills,entertainment,305.02,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,7198ad11d5281b7dc311118aa67d9e73,1375302686,38.972745,-87.244638,0,20,51,1.3091399864296283,Very High,40,Medium Risk
274405,2020-10-01 03:37:35,4060579726528237,fraud_Kutch and Sons,grocery_pos,91.12,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,0f847348d6b387ce515de7dc716cb9f7,1380598655,39.910535,-95.883048,0,3,78,0.8256243977312017,Very High,70,High Risk
105747,2020-07-27 23:26:56,4502539526809429801,fraud_Jakubowski Inc,home,91.95,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,7a5897dfeb6fdf0d261d5736ac6b8d52,1374967616,36.11786,-91.79216,0,23,100,0.18157924220570829,Very High,70,High Risk
178769,2020-08-23 10:32:11,3533177016567295,"fraud_Robel, Cummerata and Prosacco",gas_transport,51.05,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,fb021f533ae280c277330978c61ce0a3,1377253931,40.787391,-96.646391,0,10,75,0.5009771531337486,High,0,Low Risk
276178,2020-10-02 04:36:47,4301028321766222513,fraud_Hermann and Sons,shopping_pos,131.83,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,de5423b46e85953802ddcfa3e186ff43,1380688607,40.088352,-81.132348,0,4,48,0.9060550668739622,Very High,40,Medium Risk
276287,2020-10-02 06:14:57,4841313716651064,fraud_Eichmann-Russel,misc_pos,34.78,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",1989-10-28,f858f1df0a5241b203c6529fb259a0f9,1380694497,44.234209,-72.462899,0,6,37,0.5160588480803336,Medium,20,Low Risk
494684,2020-12-18 16:24:34,3546897637165774,fraud_Kling-Ernser,entertainment,47.75,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,016251d22e94cc9e05dd3f4db6086548,1387383874,31.439612,-95.993732,0,16,70,0.844682939550695,High,0,Low Risk
304864,2020-10-14 04:15:07,639095706599,fraud_Vandervort-Funk,grocery_pos,95.31,Kyle,Wilkinson,M,93970 Trujillo Causeway,Curlew,IA,50527,42.9633,-94.7975,223,Estate manager/land agent,1939-04-14,3d65318ee3290fcc26083443d58797ad,1381724107,42.046418,-94.540045,0,4,87,0.952342206850555,Very High,40,Medium Risk
213763,2020-09-05 01:18:28,4344955088481397,fraud_Kuhic LLC,shopping_net,74.24,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,f5fa9ac3e488bf02c32ae468355f6572,1378343908,40.446824,-78.858976,0,1,50,0.968655494565537,High,30,Medium Risk
291808,2020-10-08 23:37:11,6011492816282597,fraud_Waelchi Inc,kids_pets,76.56,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,d3f8d0c40de3763cf499d4a16970d513,1381275431,32.997025,-92.744542,0,23,40,0.34277517061332974,High,30,Medium Risk
407506,2020-11-29 06:08:47,4800395067176717,"fraud_Heller, Gutmann and Zieme",grocery_pos,118.02,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,9d297dcc230a87ffe6c7da3b874f894e,1385705327,41.567444,-96.362888,0,6,98,0.6361202792554236,Very High,40,Medium Risk
266369,2020-09-27 23:26:14,3568255211412877,"fraud_Schroeder, Hauck and Treutel",entertainment,10.72,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,882af0ae289e9c631af8de71b2c518a5,1380324374,41.643051,-84.05463,0,23,32,1.0613161544521048,Medium,50,Medium Risk
334989,2020-10-27 13:25:13,38588538868506,fraud_Roob-Okuneva,health_fitness,5.13,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,28c8c1dc85772f009ed4df9f72e45e63,1382880313,29.75025,-102.656356,0,13,36,0.715140157197175,Low,10,Low Risk
88024,2020-07-21 14:18:01,4364010865167176,fraud_McDermott-Weimann,grocery_pos,37.35,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,f300a881b241954506c93a343adc690c,1374416281,38.743706,-118.860986,0,14,29,1.2333133286525328,Medium,20,Low Risk
205229,2020-09-01 04:25:27,6011860238257910,fraud_Kunde-Sanford,misc_net,4.63,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,1fdf20097948aaef3200df3e2603b365,1378009527,35.934024,-97.65622,0,4,74,0.613868832061045,Low,10,Low Risk
18030,2020-06-27 18:56:02,3577578023716568,"fraud_Langworth, Boehm and Gulgowski",shopping_net,3.04,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,2c74883761f252451385697fed119229,1372359362,41.431907,-80.76730500000001,0,18,43,0.4361783874448625,Low,10,Low Risk
300540,2020-10-12 17:26:45,3518669219150142,fraud_Daugherty LLC,kids_pets,2.11,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,30cf8c233530b021fa572e88ac9ded3e,1381598805,39.76357,-85.084538,0,17,30,1.0404640802757243,Low,10,Low Risk
168107,2020-08-18 19:34:12,3540075240003197,fraud_Reilly LLC,home,27.21,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,e66097d34da9ba128bd97b04429bcdfa,1376854452,43.751909000000005,-93.702098,0,19,39,0.7488642187239228,Medium,20,Low Risk
445491,2020-12-07 16:18:28,3514865930894695,fraud_Waelchi Inc,kids_pets,102.4,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,ed7bdffb2a7217ec87ac91cbb236736b,1386433108,31.989895,-106.250247,0,16,59,1.0430722992362507,Very High,40,Medium Risk
199408,2020-08-30 16:59:34,4514242065619750,fraud_Thiel-Thiel,entertainment,134.88,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,5792d74a4d310f45c9aec23f0be08dc4,1377881974,41.554299,-104.964206,0,16,38,0.5299839092246037,Very High,40,Medium Risk
481273,2020-12-15 07:21:15,30029052116970,fraud_Heller-Abshire,grocery_net,28.71,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,2c5e5275e2810bf04a5191dfc0ad36ff,1387092075,41.767325,-79.38847,0,7,56,0.4083317175104093,Medium,20,Low Risk
81080,2020-07-19 18:45:53,2348245054386329,fraud_Ernser-Feest,home,39.81,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,6ade0b70ec3960b1f725a628a075c060,1374259553,43.140592,-80.193161,0,18,80,0.9961780585743731,Medium,20,Low Risk
120172,2020-08-02 15:35:46,4740713119940984,"fraud_Lang, Towne and Schuppe",kids_pets,6.7,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,6b14ac5888a1e7362a1f839baaa590dd,1375457746,40.504065,-74.71860699999999,0,15,64,0.9624336191519896,Low,10,Low Risk
125230,2020-08-03 21:34:00,377993105397617,fraud_Thiel PLC,misc_pos,3.78,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,dc644af283f71471c58f40cbd4ba3d7b,1375565640,45.766919,-88.69057,0,21,51,1.0396767471002648,Low,10,Low Risk
249437,2020-09-20 15:51:51,4935858973307492,fraud_Cartwright PLC,kids_pets,57.15,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,b397c39b9152aeccb47e27ac80e125aa,1379692311,33.098928,-83.071837,0,15,51,0.30758988109656604,High,0,Low Risk
426217,2020-12-03 07:48:57,4277232699798846,"fraud_Swaniawski, Lowe and Robel",shopping_pos,402.73,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,f7e26dbf2fc53738fcc63f4602a605d3,1386056937,46.008822,-103.013235,0,7,71,0.7123133357652383,Very High,40,Medium Risk
99312,2020-07-26 07:23:14,4610050989831291,fraud_Stamm-Witting,shopping_net,105.51,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,2198adcd16df2b9aac2f7af49ee2b396,1374823394,40.905269,-79.926654,0,7,37,0.5746930339555198,Very High,40,Medium Risk
280884,2020-10-04 12:33:55,3504178999463051,fraud_Kub PLC,personal_care,86.61,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,2e593261d65309cd80f8bd0487780227,1380890035,40.755164,-83.682011,0,12,34,0.4153851292680097,Very High,40,Medium Risk
383848,2020-11-17 19:33:45,4973530368125489546,fraud_Fadel Inc,health_fitness,103.15,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,1965-09-27,1f655baf83a1209ab8440f5c845edf80,1384716825,36.499481,-94.710744,0,19,61,0.8928133023745793,Very High,40,Medium Risk
413801,2020-11-30 17:01:18,30181367542315,fraud_Hammes-Beatty,kids_pets,56.69,Danielle,Walker,F,9824 Mitchell Run,Powell Butte,OR,97753,44.2415,-121.0113,2016,Local government officer,1953-12-25,366974219727e1b39256406b8c46d568,1385830878,43.940158,-120.875498,0,17,73,0.3305286434910091,High,0,Low Risk
300687,2020-10-12 18:18:06,4681601008538160,fraud_Pagac LLC,shopping_pos,1.45,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,d1c19b63277ee13915b9b5bd007acb0d,1381601886,40.196325,-81.00169,0,18,49,0.39055012703236247,Low,10,Low Risk
300088,2020-10-12 14:35:21,4555104582813474,fraud_Beier and Sons,home,79.1,Chris,Daniel,M,025 White Fork Apt. 633,Rock Glen,PA,18246,40.954,-76.1747,143,Health and safety adviser,1982-02-19,b71767727b3d7340d6e266ac7b5155f5,1381588521,40.938253,-76.80425100000001,0,14,44,0.6297479095717651,High,0,Low Risk
457274,2020-12-10 01:02:56,4110266553600176127,fraud_Corwin-Collins,gas_transport,77.32,Sandra,Schwartz,F,3789 Mark Walks,Sunflower,MS,38778,33.5567,-90.5451,1686,"Education officer, community",1986-11-06,6c6eebecddb9c5507f4001db013cb403,1386637376,34.045631,-90.190092,0,1,40,0.6042219814149428,High,30,Medium Risk
552596,2020-12-31 02:18:26,2266735643685262,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,45.32,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,64862c8a1a68839d668fc00197a4a91a,1388456306,35.280644,-85.31988,0,2,54,1.223833942957953,Medium,50,Medium Risk
311773,2020-10-18 01:17:27,213191402330021,fraud_Cummings LLC,gas_transport,82.87,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,62f18ced7fe42ddc090b1ff6065082c7,1382059047,43.427105,-88.188764,0,1,22,0.48194972509692363,High,30,Medium Risk
331531,2020-10-26 11:56:10,213136802746375,fraud_Kuphal-Bartoletti,misc_net,9.18,Christine,Davis,F,736 Moss Motorway Suite 549,Humboldt,AZ,86329,34.5189,-112.2523,1179,"Civil engineer, contracting",1955-01-20,e5dfd76f667e6d865ec9cf8c4e4158f0,1382788570,33.847644,-112.881547,0,11,71,0.9200741299183397,Low,10,Low Risk
434822,2020-12-05 17:22:45,4561546772499,"fraud_Lehner, Reichert and Mills",misc_pos,6.0,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,ca507419dd3778d5f8445998936706cc,1386264165,35.528265999999995,-105.466359,0,17,38,0.8027419776223251,Low,10,Low Risk
469191,2020-12-13 06:32:47,213193596103206,fraud_Koepp-Witting,grocery_pos,99.08,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,64d8620f1f5e55118cf7796ab5a66e94,1386916367,46.362278,-84.078532,0,6,32,0.7104060120156714,Very High,40,Medium Risk
61004,2020-07-12 17:17:00,3518758680062249,"fraud_Schmeler, Bashirian and Price",shopping_net,4.36,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,0ee6e0b017080dd7b5f6692a86e065ad,1373649420,39.517934,-108.737264,0,17,37,1.2356316448084368,Low,10,Low Risk
93447,2020-07-23 20:04:01,6538441737335434,fraud_Pfeffer and Sons,shopping_pos,151.03,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,618b2e7121d716b8d62b088c687edaa2,1374609841,42.155184000000006,-80.23293100000001,0,20,29,0.7722449322702007,Very High,40,Medium Risk
548404,2020-12-29 21:03:53,4464457352619,"fraud_Bahringer, Osinski and Block",food_dining,38.31,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,c5352dac888c370d0e73066049c63576,1388351033,29.002559,-84.71421600000001,0,21,36,0.8878923197871454,Medium,20,Low Risk
38866,2020-07-05 02:27:58,4874006077381178,fraud_Parisian and Sons,gas_transport,44.96,Patricia,Russell,F,89297 Wilson Green Suite 601,Moscow,IA,52760,41.5646,-91.0859,533,Chief Technology Officer,1990-01-13,a2365913c1f4bf1c6198155cd4051464,1372991278,41.697298,-90.932566,0,2,36,0.20278085402720245,Medium,50,Medium Risk
32237,2020-07-02 04:44:18,4687263141103,"fraud_Greenholt, Jacobi and Gleason",gas_transport,57.48,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,fbedb28e40c2f7de5ccf211bfb974e37,1372740258,43.817347,-95.228494,0,4,49,0.5093588480089452,High,0,Low Risk
269873,2020-09-29 02:10:24,4707867759656333,fraud_Heller-Langosh,gas_transport,57.68,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,0920c46a6ddd926052f2644f57202086,1380420624,37.145771,-82.55739799999999,0,2,59,0.7378731913039112,High,30,Medium Risk
154247,2020-08-14 11:07:17,567868110212,fraud_Kris-Weimann,misc_net,25.29,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1984-12-16,2f7996048020a1c96b66a2594c3deb70,1376478437,30.617684000000004,-94.958086,0,11,42,0.9543491801494981,Medium,20,Low Risk
197078,2020-08-29 22:28:03,38295635583927,fraud_Hilpert-Conroy,kids_pets,20.19,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,dfb0d0ef6c954dec5709b9bebafabb60,1377815283,32.380043,-99.056386,0,22,43,1.27093878918105,Medium,50,Medium Risk
71517,2020-07-15 19:56:24,6011679934075347,fraud_Botsford Ltd,shopping_pos,2.47,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,7d1be52ad88d22034244e6db0fc544f5,1373918184,40.867052,-106.605234,0,19,52,0.5609664441479465,Low,10,Low Risk
261470,2020-09-25 20:10:29,3513618443244549,"fraud_Torp, Muller and Borer",health_fitness,13.54,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,5e69443bf0a3b9a030c075a849fa1c10,1380139829,43.392197,-97.211208,0,20,71,0.7549749662558367,Medium,20,Low Risk
461443,2020-12-11 06:40:58,4464457352619,"fraud_Raynor, Reinger and Hagenes",gas_transport,71.25,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,1285f840d9057173f1c805cf917e4d9b,1386744058,29.770842,-84.23921800000001,0,6,36,0.3742577075866261,High,0,Low Risk
212043,2020-09-04 04:19:05,38588538868506,"fraud_Mosciski, Gislason and Mertz",grocery_pos,80.16,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,a03eebcb7a955e29d12ee9b439b08616,1378268345,30.290276,-103.450394,0,4,36,0.2505519128085028,High,0,Low Risk
77891,2020-07-18 18:30:48,3576021480694169,fraud_Huel Ltd,misc_net,1.84,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,9e40fe5fea700362e86c9f3db2bfdb78,1374172248,39.440781,-95.026449,0,18,22,0.7426744134289222,Low,10,Low Risk
224967,2020-09-09 07:39:42,4060579726528237,fraud_Fisher Inc,shopping_net,80.31,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,95f591e717f085ddcece5fc7d459c7bc,1378712382,38.602772,-95.229641,0,7,78,0.6461657694933984,High,0,Low Risk
254562,2020-09-22 08:42:46,30199621383748,fraud_Padberg-Welch,grocery_pos,184.39,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,898683e5614970a0764077d05d2016b3,1379839366,34.3063,-96.961667,0,8,49,1.1652773574085307,Very High,40,Medium Risk
183003,2020-08-24 14:18:17,2296006538441789,fraud_Murray-Smitham,grocery_pos,79.32,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,94ac0b847cef5728a41ebcb6e62f0776,1377353897,39.7351,-74.238699,0,14,27,0.9812700658845149,High,0,Low Risk
501252,2020-12-20 07:53:35,377113842678100,fraud_Herzog Ltd,misc_pos,4.37,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,ef325dfd300f7ba501d65c767556414d,1387526015,38.479086,-76.07027,0,7,61,1.1915528927815167,Low,10,Low Risk
503706,2020-12-20 18:22:23,3513618443244549,fraud_O'Connell-Ullrich,home,36.19,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,34045087fdb38046f3a8dba8f25c7041,1387563743,43.817423,-97.6324,0,18,71,0.24589041487825133,Medium,20,Low Risk
518872,2020-12-23 10:36:31,4255397449664185994,"fraud_Lehner, Reichert and Mills",misc_pos,33.44,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,e719fe8e3c3891b2a3fc934c481b5a3c,1387794991,32.625462,-96.06834,0,10,74,0.8518084074743469,Medium,20,Low Risk
134217,2020-08-07 09:56:18,3511378610369890,fraud_Mraz-Herzog,gas_transport,84.49,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,34d3edf2463c141aa399c5e837c5b579,1375869378,34.223488,-85.75766800000001,0,9,53,0.9625414334811716,Very High,40,Medium Risk
200371,2020-08-30 22:49:39,4822367783500458,fraud_Zemlak Group,misc_net,3.09,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,87d93c6c112401146ca7e2b5d5fc279c,1377902979,27.397890000000004,-81.198387,0,22,35,0.784348439960837,Low,40,Medium Risk
71189,2020-07-15 16:07:50,30092964733035,"fraud_Schneider, Hayes and Nikolaus",food_dining,28.39,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,7321cd38b664b82952fcd0dfeae6dede,1373904470,39.279917,-83.276667,0,16,55,0.8458735332057629,Medium,20,Low Risk
228160,2020-09-11 04:33:11,3546897637165774,fraud_Nader-Heller,misc_net,361.74,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,b22de3c9e6890986c3f8222be762a6b5,1378873991,32.130956,-97.340227,0,4,70,0.710229109981421,Very High,40,Medium Risk
439183,2020-12-06 15:22:56,4003989662068504,"fraud_Durgan, Gislason and Spencer",home,20.74,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,20491460ed2729d5aaa2fc95087f4325,1386343376,32.541717,-86.242612,0,15,37,1.06410629273255,Medium,20,Low Risk
510936,2020-12-21 21:44:02,630425673344,fraud_Medhurst Inc,home,66.15,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,7b31f69951fe573aeb068f6f7c6f8ce0,1387662242,38.584765,-79.364517,0,21,56,0.656274628577084,High,0,Low Risk
14801,2020-06-26 11:10:34,3597980945245815,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,88.52,Mark,Allen,M,25360 Mcgee Forge,De Queen,AR,71832,34.0442,-94.3386,11253,"Scientist, biomedical",1957-04-25,2fc17c3756efdfe57e667a10f88713d2,1372245034,33.070017,-94.63853,0,11,69,1.0193088454384152,Very High,40,Medium Risk
541563,2020-12-28 18:59:58,4198470814557,fraud_Bartoletti and Sons,personal_care,61.38,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,40230891224d28e9f6a3060d804135a2,1388257198,42.402312,-95.862004,0,18,55,1.057260498155498,High,0,Low Risk
217317,2020-09-06 16:48:40,60416207185,fraud_Nienow PLC,entertainment,80.78,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,21876f75c52e487fd5f79f69a56fc0d6,1378486120,43.426411,-109.321552,0,16,40,0.5987570946761269,High,0,Low Risk
140608,2020-08-09 17:55:08,3596217206093829,"fraud_Goyette, Howell and Collier",shopping_pos,132.96,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,21948334b02d050c4b0b3aac1edf002b,1376070908,40.389335,-91.657274,0,17,38,0.5582744558915431,Very High,40,Medium Risk
147932,2020-08-11 15:51:11,6011148190095209,fraud_Kutch-Ferry,home,149.43,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,fd432190b0e4a1562ffb7b13cf6ad496,1376236271,38.101546,-121.511737,0,15,35,1.0547335800499555,Very High,40,Medium Risk
332441,2020-10-26 17:29:36,4646845581490336108,fraud_Stark-Koss,home,135.68,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,66adf1b0058d36bca73454cffe427213,1382808576,40.548514,-73.521807,0,17,36,0.459987236176181,Very High,40,Medium Risk
317680,2020-10-20 01:04:59,376262134119629,fraud_Goodwin-Nitzsche,grocery_pos,85.68,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,52c37ef5c9c8dcee1e39dc6d3493c6b2,1382231099,28.656564000000003,-81.26422600000001,0,1,65,0.9695722792922677,Very High,70,High Risk
211610,2020-09-03 22:14:11,4797297220948468262,"fraud_Hyatt, Russel and Gleichner",health_fitness,28.98,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,d755e7125bc6dc8ca585a7daa135e6c0,1378246451,39.422845,-86.801574,0,22,35,0.5971626317017846,Medium,50,Medium Risk
329854,2020-10-25 21:09:46,3523898249167098,"fraud_Kunze, Larkin and Mayert",travel,2.45,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",1990-11-09,76e3ee39e7fe761b56fc08ce2c1dd4ed,1382735386,40.628955,-73.165802,0,21,36,0.782210368397789,Low,10,Low Risk
304545,2020-10-13 23:28:46,501831082224,fraud_Jakubowski Inc,home,24.86,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,1c1186841a73bf9c9cc2b2811016cd47,1381706926,41.74641,-77.686025,0,23,64,1.014079196968852,Medium,50,Medium Risk
164480,2020-08-17 20:44:56,3520550088202337,fraud_Haley Group,misc_pos,359.28,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,1db9414d9c9fc5dddeda1a23d4b681b8,1376772296,48.544504,-90.204626,0,20,25,0.7274537353619139,Very High,40,Medium Risk
179499,2020-08-23 15:12:57,3564839259330465,"fraud_Dare, Casper and Bartoletti",kids_pets,72.43,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,318c70dce0f8df359e9031a53da9e29c,1377270777,38.642579,-121.487664,0,15,67,0.9189222139751562,High,0,Low Risk
